trade_id,order_id,symbol,timeframe,direction,strategy_name,confidence,entry_time,expiry_time,entry_price,expiry_price,outcome,payout,profit_loss,expected_return,actual_return,blocked_reason
trade-3c29ee54-1638-4222-bf80-1deca1e7ae0c,sim-fc58b0d7-0a20-4de5-8b21-444882594a38,EURUSD,1m,call,sample_candle_direction_strategy,0.7521739130434929,2026-01-01T02:31:00+00:00,,1.085,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-a7b4bf49-6e78-41fa-bf77-3d1e11f72fa3,sim-b0c5dab9-3036-4551-93a0-2d509e743964,EURUSD,1m,call,sample_candle_direction_strategy,0.6699999999999999,2026-01-01T02:32:00+00:00,,1.08507,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-1488a8d4-40b9-4a72-94a3-5c05cdcd53c0,sim-46991015-d330-4dfb-9eba-d90d4c03b972,EURUSD,1m,call,sample_candle_direction_strategy,0.6875,2026-01-01T02:33:00+00:00,,1.08517,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-57e505f4-d6c7-4554-8549-5bec1a636d1f,sim-4af83a71-c3d8-430f-a552-a0c92d02fda8,EURUSD,1m,call,sample_candle_direction_strategy,0.7065217391304788,2026-01-01T02:34:00+00:00,,1.08531,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d6697542-ae95-4667-a69f-872db652d2f4,sim-cf0b5836-dda7-4625-bdfb-e0e35dd3dcda,EURUSD,1m,call,sample_candle_direction_strategy,0.7451219512195861,2026-01-01T02:35:00+00:00,,1.08548,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-43b492c8-1b16-4b18-b89d-b0083c2c8ba3,sim-2954934b-fa75-468c-8484-db551eaa9963,EURUSD,1m,call,sample_candle_direction_strategy,0.7477777777776895,2026-01-01T02:36:00+00:00,,1.08567,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-fd22945f-d78f-42ca-8a70-62d57fda5710,sim-76e31b9c-30cf-4d25-9785-9e985b2057dc,EURUSD,1m,call,sample_candle_direction_strategy,0.7540000000000933,2026-01-01T02:37:00+00:00,,1.08589,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-64383958-5b90-47dd-a0fc-36c1d9527bf7,sim-dc22d621-1404-4a8d-8c7f-ab8b4ddd459a,EURUSD,1m,call,sample_candle_direction_strategy,0.7555555555555715,2026-01-01T02:38:00+00:00,,1.08613,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-e565f7aa-d6d8-468b-a66f-a1e1c467d26d,sim-6102a1af-a0ba-4ac7-ae45-779bad0d1481,EURUSD,1m,call,sample_candle_direction_strategy,0.6954545454544652,2026-01-01T02:39:00+00:00,,1.08625,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-66f17208-53f9-4d01-985c-f798c034dc24,sim-65a530a8-ed09-4474-9d42-ca3c2b21a3f9,EURUSD,1m,call,sample_candle_direction_strategy,0.7229729729729446,2026-01-01T02:40:00+00:00,,1.08638,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-1fd954d7-9973-46f1-b329-4803d5b8ecda,sim-8f52b41b-2bda-4108-aea7-5c621f054fc1,EURUSD,1m,call,sample_candle_direction_strategy,0.7225000000000388,2026-01-01T02:41:00+00:00,,1.08652,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-b70a10c3-54ca-4ceb-bb49-fdf78ad3dc7f,sim-bb193e3c-527a-4081-a6ea-e9c57a5a6609,EURUSD,1m,put,sample_candle_direction_strategy,0.7539999999999378,2026-01-01T02:42:00+00:00,,1.0863,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-90d0e3ba-1eac-4604-aaf3-ee667143807e,sim-e2090a75-68bf-41ec-9137-080b1ad84811,EURUSD,1m,call,sample_candle_direction_strategy,0.7166666666665515,2026-01-01T02:43:00+00:00,,1.08645,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-00a179e8-74e8-4856-b3d3-92fd661b7970,sim-30be1e56-88b2-44be-bed8-e07663abd801,EURUSD,1m,call,sample_candle_direction_strategy,0.73461538461535,2026-01-01T02:44:00+00:00,,1.08665,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-03b743bf-9c64-4ed1-99e2-27c0103ccedd,sim-f0f83a6c-6983-4dc5-ab4b-5437b8d30b3f,EURUSD,1m,call,sample_candle_direction_strategy,0.7346153846154305,2026-01-01T02:45:00+00:00,,1.0868,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-7865a1a5-d55c-4696-ac53-9fa40b3e59a8,sim-7a519e9f-bbb8-441b-b30b-f3825808ddff,EURUSD,1m,call,sample_candle_direction_strategy,0.7225000000000388,2026-01-01T02:46:00+00:00,,1.08694,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-c619551e-3ec7-471f-b8f1-9da2b6f0ccc2,sim-99f07c5f-0de6-4a4a-920f-990daa112c9e,EURUSD,1m,call,sample_candle_direction_strategy,0.7109756097560606,2026-01-01T02:47:00+00:00,,1.08707,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-dd046fed-ac83-4659-b2c9-bc5f9eb1be8d,sim-d65b68b1-e525-4b2b-9c77-d38f53d4d831,EURUSD,1m,put,sample_candle_direction_strategy,0.6112903225807179,2026-01-01T02:48:00+00:00,,1.08706,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-ad0bc1cd-4eaf-44d8-879c-975750c31bab,sim-edc3165c-fda3-4221-bac2-603c2e458c96,EURUSD,1m,put,sample_candle_direction_strategy,0.6205882352940235,2026-01-01T02:49:00+00:00,,1.08704,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d0b9293b-c778-4ff1-8bcb-01676a330c8b,sim-5c17c5f3-e21d-41c7-a361-2a5991faa920,EURUSD,1m,put,sample_candle_direction_strategy,0.6388888888888569,2026-01-01T02:50:00+00:00,,1.08701,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-778e7295-7b93-4e5a-b9eb-a1dede89f304,sim-195b2951-40fe-4553-982c-732299ea4aef,EURUSD,1m,put,sample_candle_direction_strategy,0.6466666666667185,2026-01-01T02:51:00+00:00,,1.08697,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-134124be-d583-44f6-8748-c30d797fd305,sim-e4914f8c-5584-4cab-8ce4-df6a0422a178,EURUSD,1m,put,sample_candle_direction_strategy,0.6530303030301888,2026-01-01T02:52:00+00:00,,1.08692,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-5c08db6f-e2a9-4349-8a37-3f8bc0b5f8b9,sim-e73eefd6-c2fe-41cb-9125-fd7ce9e31437,EURUSD,1m,put,sample_candle_direction_strategy,0.6583333333335132,2026-01-01T02:53:00+00:00,,1.08686,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-993f3080-8515-49a0-8d40-ffbb95eea820,sim-20b50066-ca78-465e-ac45-03589a4873f8,EURUSD,1m,put,sample_candle_direction_strategy,0.6628205128205077,2026-01-01T02:54:00+00:00,,1.08679,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-9f17bc98-10fe-4475-8fb8-1d887dbe020b,sim-7e214fea-85f3-434c-bccc-0ee44ee77bb9,EURUSD,1m,put,sample_candle_direction_strategy,0.6790322580645242,2026-01-01T02:55:00+00:00,,1.08672,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-99897041-038a-4db2-85be-d19547efd05e,sim-33a94305-3505-42f0-89e0-f452d7b349c7,EURUSD,1m,put,sample_candle_direction_strategy,0.6823529411763226,2026-01-01T02:56:00+00:00,,1.08664,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-8f591cdc-8d11-438d-be8d-b30fcbee62dd,sim-be5091b8-b468-4e52-9a48-eca587cb2867,EURUSD,1m,call,sample_candle_direction_strategy,0.7458333333333063,2026-01-01T02:57:00+00:00,,1.08684,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-b0aa1506-47b7-440f-a805-cc9ac0750a53,sim-424d2db6-61ff-42fb-82cf-658c6485f2b6,EURUSD,1m,put,sample_candle_direction_strategy,0.7441176470588504,2026-01-01T02:58:00+00:00,,1.08663,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-6f9fe834-f0e3-4611-843d-403a719b8d20,sim-3a65601b-b93c-490c-8f5b-0f18e26e85d6,EURUSD,1m,put,sample_candle_direction_strategy,0.7425925925925233,2026-01-01T02:59:00+00:00,,1.08641,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-3af1e3f0-b10f-4ac2-bd22-0b5a1d16ad43,sim-1b6612a1-0997-4ca8-9df6-c26ad80ab0e9,EURUSD,1m,put,sample_candle_direction_strategy,0.7546511627908321,2026-01-01T03:00:00+00:00,,1.08622,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-76c4e862-8943-47c9-bea4-743f6cf1eeff,sim-a9e32898-6f78-4ec7-a147-172b63fbeee0,EURUSD,1m,put,sample_candle_direction_strategy,0.7431818181818743,2026-01-01T03:01:00+00:00,,1.08604,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-b97891e5-7503-480e-a9df-24ef6136a9dd,sim-f5f9592c-7600-42b6-a4ce-59f20206442e,EURUSD,1m,put,sample_candle_direction_strategy,0.7272727272726791,2026-01-01T03:02:00+00:00,,1.08588,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-4ee02935-2890-4485-843d-e59b4fb159f1,sim-2b00ca2c-a2a6-479a-8bbf-fecf9c43fb49,EURUSD,1m,put,sample_candle_direction_strategy,0.7113636363636604,2026-01-01T03:03:00+00:00,,1.08574,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-a03ce1f6-a2ee-4c41-8a85-b2c68acbba0b,sim-5aea9116-0690-4583-952c-a4a21fdeaf87,EURUSD,1m,put,sample_candle_direction_strategy,0.6954545454544652,2026-01-01T03:04:00+00:00,,1.08562,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-aceca98f-d7da-44f2-ac47-769eee5a503e,sim-04a1bbc8-e12f-40df-9cfd-3c354d040d7f,EURUSD,1m,put,sample_candle_direction_strategy,0.6954545454544812,2026-01-01T03:05:00+00:00,,1.08553,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-6788be53-9e59-4fcf-8754-b66d8c4baff4,sim-e32ded74-32db-40ea-926d-d58910a33f1b,EURUSD,1m,put,sample_candle_direction_strategy,0.7521739130435884,2026-01-01T03:06:00+00:00,,1.08533,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-3ca2c8d1-46ec-4599-aeba-2eac70b4a0c2,sim-0e192ffd-3908-4ebf-af40-5db203500b15,EURUSD,1m,put,sample_candle_direction_strategy,0.7272727272726791,2026-01-01T03:07:00+00:00,,1.08517,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-134f1406-8e37-49cd-a85f-03b9b7de41ae,sim-1f082e32-9ee2-45f7-8f89-e8899a887566,EURUSD,1m,put,sample_candle_direction_strategy,0.7058139534883048,2026-01-01T03:08:00+00:00,,1.08504,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-422693aa-71bc-4191-85ba-ea7e1ba53ecd,sim-d7d3a6ef-6b71-44e0-b703-2da4042b273f,EURUSD,1m,put,sample_candle_direction_strategy,0.6768292682926136,2026-01-01T03:09:00+00:00,,1.08495,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-a575ecc8-0e3f-46dd-a3da-10cd8b999e74,sim-cdebabee-61f4-4c13-81af-64180ce0f94b,EURUSD,1m,call,sample_candle_direction_strategy,0.759090909090893,2026-01-01T03:10:00+00:00,,1.08515,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-1e0b38ce-6b48-4873-a790-3fc695e70fd3,sim-75c509ff-c25e-4582-97ce-c133541fb978,EURUSD,1m,put,sample_candle_direction_strategy,0.6129629629630482,2026-01-01T03:11:00+00:00,,1.08514,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f73801f5-6908-4e29-929e-52549aca184a,sim-3ca34cd6-74e4-4cfa-9842-def9f1550241,EURUSD,1m,call,sample_candle_direction_strategy,0.6338709677419031,2026-01-01T03:12:00+00:00,,1.08517,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d7e7d31e-ef47-4f93-a713-6f0038c007a9,sim-bb3a4a04-81c7-4625-b839-4fb1f9d7d62e,EURUSD,1m,call,sample_candle_direction_strategy,0.6662162162162333,2026-01-01T03:13:00+00:00,,1.08524,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-74220468-4cf5-4f5d-b2df-dd0ddca76944,sim-ab9cb8d9-20a3-4fc2-b872-f8dded5168ea,EURUSD,1m,call,sample_candle_direction_strategy,0.689534883720989,2026-01-01T03:14:00+00:00,,1.08535,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-1bd9d13f-2c49-42c1-8aef-f84109630121,sim-96c6a8e7-8aee-4250-8e15-fdafc480690c,EURUSD,1m,call,sample_candle_direction_strategy,0.6269230769229389,2026-01-01T03:15:00+00:00,,1.08537,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-c3dfbbcd-646a-47e6-8a5e-d3ffe92cb6c5,sim-c62911b9-4bb5-433f-a8eb-9121fb561268,EURUSD,1m,put,sample_candle_direction_strategy,0.7604166666666464,2026-01-01T03:16:00+00:00,,1.08515,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f7570148-3e0f-4a6d-a0a6-636aabcc53eb,sim-24ea9bd1-a3ef-4e55-b945-0626fc4c0291,EURUSD,1m,call,sample_candle_direction_strategy,0.685135135135067,2026-01-01T03:17:00+00:00,,1.08524,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f8acc6aa-d897-4387-816a-48f4923bbe60,sim-e61eff7d-e83f-4bc7-80fe-3bca62dc632f,EURUSD,1m,call,sample_candle_direction_strategy,0.7000000000001322,2026-01-01T03:18:00+00:00,,1.08536,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-dfac27ba-562f-4027-a06e-2dfead2ecd2d,sim-f43cc664-f6da-47b7-9ce7-f8ba11fb19c4,EURUSD,1m,call,sample_candle_direction_strategy,0.7117021276594865,2026-01-01T03:19:00+00:00,,1.08551,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-856d8a02-eecf-4f8e-a210-4249bba0ff3d,sim-b82f3429-4f4c-4481-97a1-cd419d9b95ae,EURUSD,1m,call,sample_candle_direction_strategy,0.7500000000001057,2026-01-01T03:20:00+00:00,,1.08569,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-9e36c481-4c0a-4878-be86-f8ab0d45b5b8,sim-3e8f365e-d33c-4ad7-b751-9ad66d8a3876,EURUSD,1m,call,sample_candle_direction_strategy,0.7521739130434929,2026-01-01T03:21:00+00:00,,1.08589,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-9c097884-072e-4900-98b1-c4d0006cf8ae,sim-8da86d9b-5f3e-4946-8ee7-3a966565e1bf,EURUSD,1m,call,sample_candle_direction_strategy,0.7539999999999378,2026-01-01T03:22:00+00:00,,1.08611,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-c7cfc883-a671-4e5f-a23d-d9260f30336e,sim-39619dc2-4e11-475f-aff8-0f9f85f7ce1a,EURUSD,1m,call,sample_candle_direction_strategy,0.7400000000001554,2026-01-01T03:23:00+00:00,,1.08631,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-939ae3e3-fa4d-4005-87d9-c346f107840c,sim-4e0451a4-3aaf-492f-a4d7-f8acf08a9d61,EURUSD,1m,call,sample_candle_direction_strategy,0.6954545454544652,2026-01-01T03:24:00+00:00,,1.08643,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d2b4f8cd-511b-4d97-a8bd-2c3c12f1ee7b,sim-b9ffcd76-c9f6-4465-9f1d-a245cf57bfbb,EURUSD,1m,call,sample_candle_direction_strategy,0.7229729729729446,2026-01-01T03:25:00+00:00,,1.08656,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d35e221e-00b2-4f90-8cc0-65d3321e1f15,sim-225580f2-985d-42ca-b507-47b65804e424,EURUSD,1m,call,sample_candle_direction_strategy,0.7166666666666667,2026-01-01T03:26:00+00:00,,1.08669,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-43efecfb-8c28-4171-82e7-d0a4cf67ce98,sim-c0fa20c1-da15-4740-be92-329c41895e73,EURUSD,1m,call,sample_candle_direction_strategy,0.7166666666666667,2026-01-01T03:27:00+00:00,,1.08683,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-a2722f0f-fba0-4d04-9bba-497707839e55,sim-651637c1-af5b-413d-a836-f91c7892c3fc,EURUSD,1m,call,sample_candle_direction_strategy,0.7113636363636604,2026-01-01T03:28:00+00:00,,1.08697,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-012199b3-7a81-4492-91c5-79fa5c33f054,sim-d4fda976-084b-442a-b561-ba27a5a2db69,EURUSD,1m,call,sample_candle_direction_strategy,0.7011111111111188,2026-01-01T03:29:00+00:00,,1.0871,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-a342dc4d-da5b-454c-84ae-3bca5d727e48,sim-dabda2c9-42dd-482f-97d5-4fb6221cef0f,EURUSD,1m,call,sample_candle_direction_strategy,0.7229729729729446,2026-01-01T03:30:00+00:00,,1.08723,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-028edfca-f122-4b46-8df8-1e02110107e8,sim-7665ccb7-b2ca-47eb-9647-db815918e3ab,EURUSD,1m,call,sample_candle_direction_strategy,0.7105263157895705,2026-01-01T03:31:00+00:00,,1.08735,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-3be6fd4c-6482-4836-8b0c-aef614794650,sim-51f3e026-7762-4fb5-bf71-5603d95a2e6c,EURUSD,1m,call,sample_candle_direction_strategy,0.6987179487180253,2026-01-01T03:32:00+00:00,,1.08746,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-6152889e-a55b-466b-85f0-163e1f64a704,sim-0d42d14b-9274-49dc-a5f4-286a3dcf4283,EURUSD,1m,put,sample_candle_direction_strategy,0.7480769230769748,2026-01-01T03:33:00+00:00,,1.08724,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-5baf8ada-02b9-4fcd-9cfd-f4f17df68d2f,sim-b133aab8-88d1-436d-accc-c25be36970c3,EURUSD,1m,put,sample_candle_direction_strategy,0.6472972972971894,2026-01-01T03:34:00+00:00,,1.08719,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-087e09ee-4520-4eb9-a688-cbafd0099960,sim-2873f9f1-786f-4436-9e68-8395511caa14,EURUSD,1m,put,sample_candle_direction_strategy,0.6700000000002072,2026-01-01T03:35:00+00:00,,1.08713,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-eec7c6cd-936c-47ee-b0a3-6e89ed8af713,sim-684cd2aa-8b1f-4183-a07a-a4231a24635d,EURUSD,1m,call,sample_candle_direction_strategy,0.7521739130434195,2026-01-01T03:36:00+00:00,,1.08733,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-4d590afe-bbb7-444d-aa27-e48cc9336b3c,sim-65cce0ac-437e-429b-85cd-e1a3a81bee90,EURUSD,1m,put,sample_candle_direction_strategy,0.6777777777776578,2026-01-01T03:37:00+00:00,,1.08725,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-cd31773e-abe6-4be1-a609-273215e4fb66,sim-f3530f7a-2f83-47ed-9a32-a4b43d04686f,EURUSD,1m,put,sample_candle_direction_strategy,0.6736842105264234,2026-01-01T03:38:00+00:00,,1.08717,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-eeed8e2c-93ca-4cb9-8e1e-3ddafce420ca,sim-17584134-22aa-4948-ab47-31c5adb9b22c,EURUSD,1m,put,sample_candle_direction_strategy,0.6768292682926551,2026-01-01T03:39:00+00:00,,1.08708,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-e94d3661-e1d2-4cb3-995a-947f6c0fd18d,sim-a8037482-6ca4-4761-9b86-e7f95962c09a,EURUSD,1m,put,sample_candle_direction_strategy,0.6954545454547167,2026-01-01T03:40:00+00:00,,1.08699,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-c9455410-97c7-4d22-85be-8c8e111591f3,sim-55aaba7b-2998-4ab2-b8b4-1e484efb6d4a,EURUSD,1m,put,sample_candle_direction_strategy,0.6899999999999048,2026-01-01T03:41:00+00:00,,1.0869,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f8dd6657-a5c7-414d-81ca-12e894544850,sim-2717d0c9-ae8c-48d6-9c0d-815806501550,EURUSD,1m,put,sample_candle_direction_strategy,0.7539999999999378,2026-01-01T03:42:00+00:00,,1.08668,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-9ab3798a-3a94-41a1-b1b4-dbfa3ef3538b,sim-bb0ae258-797a-4976-9e73-16056c7f2250,EURUSD,1m,put,sample_candle_direction_strategy,0.748076923077038,2026-01-01T03:43:00+00:00,,1.08646,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-c6e18b7c-cf1d-4c1a-a0aa-6f2451db093f,sim-d0d7e7f0-c0b6-4141-89da-795e7eee378e,EURUSD,1m,put,sample_candle_direction_strategy,0.7386792452830686,2026-01-01T03:44:00+00:00,,1.08625,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-520cb44e-beb1-4f7a-99fb-7210e8cc042e,sim-afce6950-207a-48ae-9dd7-c4dc82de3087,EURUSD,1m,put,sample_candle_direction_strategy,0.7546511627905715,2026-01-01T03:45:00+00:00,,1.08606,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-0aef6147-a93f-4acb-8ee8-f49984412a6f,sim-a0e7a4bb-359c-4256-a571-1c21f7438770,EURUSD,1m,put,sample_candle_direction_strategy,0.7431818181818743,2026-01-01T03:46:00+00:00,,1.08588,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-26b4ddb5-b39f-47a5-991b-6c270a12f5a6,sim-2b0995af-f9bc-44e0-9f68-c793e4203f0b,EURUSD,1m,put,sample_candle_direction_strategy,0.7272727272726791,2026-01-01T03:47:00+00:00,,1.08572,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-2723cc30-19cc-4f7d-92e7-37a59d20a8e0,sim-98334a14-4a58-4094-85ab-9a2dadb92135,EURUSD,1m,put,sample_candle_direction_strategy,0.7058139534883594,2026-01-01T03:48:00+00:00,,1.08559,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f2036785-5ece-422e-bc7b-c0cd580657f6,sim-e9956255-139a-4969-a261-4504984d125c,EURUSD,1m,call,sample_candle_direction_strategy,0.73461538461535,2026-01-01T03:49:00+00:00,,1.08579,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-0e065cd7-c0f2-425b-90bb-60931025644e,sim-3d467bd4-dc1c-484e-8a61-236d4b400427,EURUSD,1m,put,sample_candle_direction_strategy,0.7673913043479436,2026-01-01T03:50:00+00:00,,1.08557,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-8e00c164-b2dc-42a4-a1e8-240462a19205,sim-9bb26b41-d27f-4323-b1f3-d8d7fb1492c5,EURUSD,1m,put,sample_candle_direction_strategy,0.7431818181816254,2026-01-01T03:51:00+00:00,,1.08539,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-5142158b-41a4-4da3-b0eb-751cad29ec7d,sim-1375d64a-9299-46b0-91a3-1ada283637c1,EURUSD,1m,put,sample_candle_direction_strategy,0.7166666666666667,2026-01-01T03:52:00+00:00,,1.08525,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-66ca4130-53b1-459a-bc76-071e95a4bb1f,sim-5dad9ada-483d-4847-9006-a8cd729f2b48,EURUSD,1m,put,sample_candle_direction_strategy,0.6875,2026-01-01T03:53:00+00:00,,1.08515,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-1dfe8c0c-c7a5-4bfc-98df-9dfc327138ae,sim-33f02211-d955-43e5-97d5-7ae50077190c,EURUSD,1m,put,sample_candle_direction_strategy,0.655263157894683,2026-01-01T03:54:00+00:00,,1.08509,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-ba6fabb7-1944-4ed1-809c-9119bad9b189,sim-63d90bca-6059-464b-9016-8217c110ed6d,EURUSD,1m,put,sample_candle_direction_strategy,0.6269230769232609,2026-01-01T03:55:00+00:00,,1.08507,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-8e7ea923-d718-4b33-ad22-aab77e4f4378,sim-312c8fac-7be8-4b16-90ab-de0e9acf79c3,EURUSD,1m,call,sample_candle_direction_strategy,0.6250000000001585,2026-01-01T03:56:00+00:00,,1.08509,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-ce5bf45a-1bc4-45d3-b97a-cefbede0a4d9,sim-8c80120f-ae5b-4188-a7e7-f3c7ea6b44e2,EURUSD,1m,call,sample_candle_direction_strategy,0.6617647058822991,2026-01-01T03:57:00+00:00,,1.08515,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d62fe232-5b4c-4d9f-97b9-fcd3c178789e,sim-2f5eee2b-449e-4072-878f-e2a4951225fa,EURUSD,1m,call,sample_candle_direction_strategy,0.6875,2026-01-01T03:58:00+00:00,,1.08525,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f956d984-d252-46ff-be00-28d3f750f7fd,sim-502c4d8e-a26f-485c-a768-61ae4aa2a518,EURUSD,1m,call,sample_candle_direction_strategy,0.7065217391304788,2026-01-01T03:59:00+00:00,,1.08539,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-c88f1f14-8d1f-4e5a-ab5e-d1500252a43d,sim-ed97b19e-22e7-43c9-a180-55e943ba9cce,EURUSD,1m,call,sample_candle_direction_strategy,0.6499999999997621,2026-01-01T04:00:00+00:00,,1.08543,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-98b67ac1-3174-469f-8cb5-e6c3dcad2260,sim-4d4b6050-49d9-44c3-85ea-6f0f829bbd27,EURUSD,1m,call,sample_candle_direction_strategy,0.6742424242424028,2026-01-01T04:01:00+00:00,,1.0855,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-b343c5f5-46cb-4e35-b8f7-523ab46ba3c6,sim-08a63bf0-9e95-43d7-9c53-c2d88b49f3d1,EURUSD,1m,call,sample_candle_direction_strategy,0.7458333333335356,2026-01-01T04:02:00+00:00,,1.0857,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-e1ca09a4-7211-476f-b656-31e944207e5b,sim-fc5eba39-2010-42af-9276-bc27e2a9fa41,EURUSD,1m,call,sample_candle_direction_strategy,0.7113636363634838,2026-01-01T04:03:00+00:00,,1.08584,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-7c307400-9f2f-457b-be7b-26e331527675,sim-5188a86f-0ca6-41ff-af28-761ca6c71bdc,EURUSD,1m,call,sample_candle_direction_strategy,0.7166666666667746,2026-01-01T04:04:00+00:00,,1.086,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-0f8e29be-3184-4554-b15b-adc7a4326777,sim-248844d8-d705-484a-b917-04b551137a89,EURUSD,1m,call,sample_candle_direction_strategy,0.7546511627905715,2026-01-01T04:05:00+00:00,,1.08619,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
